train_loss,train_acc,val_loss,val_acc,total_time
1.6039959527647403,40.826,1.258901855613612,54.13,3948.3229534626007
1.199841980739018,56.914,0.9842925728121891,64.79,3948.3229534626007
1.0216110758769237,63.974,0.8617999968649466,69.97,3948.3229534626007
0.9040242345131877,68.078,0.7902121226998824,72.69,3948.3229534626007
0.81463705243357,71.466,0.768093782135203,73.2,3948.3229534626007
0.757795485465423,73.588,0.651036987199059,77.77,3948.3229534626007
0.7107788729850594,75.372,0.6409043220779563,78.35,3948.3229534626007
0.6706728224101883,76.806,0.6061145150208775,79.25999999999999,3948.3229534626007
0.6345757951821818,78.082,0.6172194726104978,79.38,3948.3229534626007
0.6111361361525552,78.73599999999999,0.65883827813064,78.34,3948.3229534626007
0.5854451910156728,79.616,0.5306803821762905,81.89999999999999,3948.3229534626007
0.5614497594516296,80.54,0.5376063513604901,82.09,3948.3229534626007
0.5446535155291448,81.01,0.505742903751663,83.47,3948.3229534626007
0.5265881998459702,81.852,0.5239415244211124,82.67999999999999,3948.3229534626007
0.5037844408960903,82.584,0.46499735456478747,84.37,3948.3229534626007
0.48598264900924604,83.13199999999999,0.4653990081971205,84.38,3948.3229534626007
0.4743052228637364,83.506,0.4265177400806282,85.65,3948.3229534626007
0.464657374126527,83.744,0.43944853996928734,85.39999999999999,3948.3229534626007
0.4501301909194273,84.352,0.40481864274302615,86.13,3948.3229534626007
0.43442601720085533,84.988,0.39702168786073033,86.49,3948.3229534626007
0.4211240091439708,85.386,0.4094188262390185,86.02,3948.3229534626007
0.4069725172141629,85.902,0.42965853572646273,86.00999999999999,3948.3229534626007
0.40049013019065416,86.178,0.37732175539565993,87.41,3948.3229534626007
0.38548002698842215,86.66199999999999,0.4058621165495885,86.29,3948.3229534626007
0.37650883312115585,86.978,0.3574529437324669,88.14999999999999,3948.3229534626007
0.36633586605339097,87.25,0.37217450915258143,87.29,3948.3229534626007
0.3541814143319264,87.698,0.35968616755702826,88.17,3948.3229534626007
0.34734293021966733,87.88,0.34716638262513316,88.47,3948.3229534626007
0.3329482287016061,88.42999999999999,0.3497631787499295,88.37,3948.3229534626007
0.32839636737123473,88.622,0.33512869967689995,88.84,3948.3229534626007
0.3136711051244565,89.086,0.33080913880957835,88.77000000000001,3948.3229534626007
0.3082978206750987,89.142,0.3250989906395538,89.09,3948.3229534626007
0.30230066412702544,89.556,0.3268448210592511,89.09,3948.3229534626007
0.29377011981461665,89.86800000000001,0.3154661565830436,89.39,3948.3229534626007
0.28469927102098685,90.026,0.31513738424717624,89.74,3948.3229534626007
0.28183951497535265,90.156,0.3151842884813683,89.75,3948.3229534626007
0.269960836223934,90.72200000000001,0.3113431027041206,89.87,3948.3229534626007
0.26419807419828745,90.73400000000001,0.29526878742477564,90.12,3948.3229534626007
0.26105608427158705,90.86800000000001,0.2971797920291937,90.36999999999999,3948.3229534626007
0.25561520072352856,91.186,0.29672089426577847,90.3,3948.3229534626007
0.24969410781970108,91.494,0.29487047976330866,90.2,3948.3229534626007
0.2476906291283,91.556,0.2889615206778804,90.4,3948.3229534626007
0.24049408568064576,91.616,0.29555571201858644,90.19,3948.3229534626007
0.23896480018220595,91.754,0.2880347860576231,90.67,3948.3229534626007
0.23581741445357232,91.988,0.28815861102900925,90.71000000000001,3948.3229534626007
0.2322556102824638,91.904,0.28626185052002534,90.75999999999999,3948.3229534626007
0.23444877351488908,91.89399999999999,0.2850960785452324,90.75,3948.3229534626007
0.2301254898614591,91.908,0.2857967307673225,90.58,3948.3229534626007
0.22985363778327128,92.11200000000001,0.28553356796125823,90.78,3948.3229534626007
0.22932658112033857,92.08,0.28415662220007254,90.8,3948.3229534626007
