train_loss,train_acc,val_loss,val_acc,total_time
1.9531681412626105,29.54,1.6089131273800814,43.35,4356.620426416397
1.6395985427719857,40.136,1.3606484192836135,50.839999999999996,4356.620426416397
1.5236573487596439,44.879999999999995,1.308473246007026,51.76,4356.620426416397
1.4247686658673884,48.482,1.1561977863311768,58.440000000000005,4356.620426416397
1.3554996157546177,51.284,1.116388219066813,59.28,4356.620426416397
1.283428280859652,53.876000000000005,1.0455732126779194,62.09,4356.620426416397
1.2328096205926002,55.50000000000001,1.0406419959249376,63.07000000000001,4356.620426416397
1.1715988224119787,57.842000000000006,0.9687442424931104,65.23,4356.620426416397
1.1196293474158363,59.992000000000004,0.9806138141245782,65.59,4356.620426416397
1.078920335720872,61.44199999999999,0.8976560574543627,68.13,4356.620426416397
1.0361760260199038,63.064,0.8347729542587377,69.96,4356.620426416397
0.9870427761541303,64.96600000000001,0.8007069079181816,71.8,4356.620426416397
0.950784619354531,66.174,0.7601127134093756,72.82,4356.620426416397
0.9204099826190782,67.226,0.7206967435305631,74.6,4356.620426416397
0.8895718292202182,68.528,0.743631319154667,73.44000000000001,4356.620426416397
0.863276498092105,69.458,0.7069672270666195,74.59,4356.620426416397
0.8406696502509934,70.214,0.7021306345734415,75.09,4356.620426416397
0.8098537984406552,71.146,0.6561802335177795,76.64999999999999,4356.620426416397
0.782713490373948,72.44,0.6307920036436636,77.69,4356.620426416397
0.7647129012952985,72.80799999999999,0.6271571528307999,77.62,4356.620426416397
0.7419439465036173,73.76599999999999,0.6054895003385181,78.56,4356.620426416397
0.7176998445140127,74.522,0.6054032784474047,78.95,4356.620426416397
0.7024178109358034,74.958,0.5827368214915071,79.9,4356.620426416397
0.679901078991268,76.196,0.562692821403093,80.56,4356.620426416397
0.6587217733683184,76.66199999999999,0.5468682680703416,80.73,4356.620426416397
0.6415835785896272,77.402,0.5476457212544694,80.92,4356.620426416397
0.6187636595400398,78.014,0.5196531143369554,81.89999999999999,4356.620426416397
0.6108829298287707,78.39399999999999,0.5197665174550647,81.91000000000001,4356.620426416397
0.5842592756614051,79.24,0.5073251626159572,82.50999999999999,4356.620426416397
0.5676071233761585,79.826,0.5200078015840506,82.47,4356.620426416397
0.5592034790674438,80.172,0.48907527365261994,83.1,4356.620426416397
0.5351115654191703,81.05799999999999,0.48583060691628277,83.17999999999999,4356.620426416397
0.5230863547843435,81.566,0.4765092743725716,83.64,4356.620426416397
0.5085569042378985,81.842,0.46026030560083026,83.63000000000001,4356.620426416397
0.4891470402402951,82.892,0.4541921170451973,84.35000000000001,4356.620426416397
0.4757236462572347,83.1,0.4540648026556908,84.59,4356.620426416397
0.46383347829132127,83.48,0.4566917657097684,84.64,4356.620426416397
0.44917151126105465,84.078,0.4545486918355845,84.61999999999999,4356.620426416397
0.4327591236899881,84.61999999999999,0.4570963367631164,84.83000000000001,4356.620426416397
0.42175342352189066,85.016,0.43833660513539857,85.17,4356.620426416397
0.4134779574011293,85.37400000000001,0.4363690765598152,85.45,4356.620426416397
0.40537097703312974,85.628,0.4318867763386497,85.38,4356.620426416397
0.39795562628742376,85.804,0.4319387791277487,85.64,4356.620426416397
0.3899235556192715,86.292,0.4273100370847726,85.67,4356.620426416397
0.3801658709564477,86.60600000000001,0.4212294119068339,85.81,4356.620426416397
0.3783514228699457,86.572,0.4177891738429854,85.8,4356.620426416397
0.37657612912795124,86.7,0.42166725461241567,85.79,4356.620426416397
0.364422659854145,87.224,0.417029853108563,85.94000000000001,4356.620426416397
0.3627880465267869,87.358,0.4155134347420705,86.03,4356.620426416397
0.3662553625872068,87.068,0.4164413736213612,85.94000000000001,4356.620426416397
